img_num,rel_x,rel_y,cell_roi_w,cell_roi_h,label
16584,49,48,102,105,seg_neutrophil
16585,46,61,108,78,seg_neutrophil
16586,51,51,99,99,lymphocyte
16587,40,46,120,108,seg_neutrophil
16588,49,45,102,111,seg_neutrophil
16589,52,52,96,96,seg_neutrophil
16590,48,52,105,96,seg_neutrophil
16591,57,64,87,72,lymphocyte
16592,54,58,93,84,seg_neutrophil
16593,54,55,93,90,lymphocyte
16594,51,43,99,114,seg_neutrophil
16595,74,51,102,99,seg_neutrophil
16596,28,46,144,108,band_neutrophil
16597,55,52,90,96,seg_neutrophil
16598,43,49,114,102,seg_neutrophil
16599,40,43,120,114,seg_neutrophil
16600,46,25,108,150,seg_neutrophil
16601,49,51,102,99,seg_neutrophil
16602,58,57,84,87,lymphocyte
16603,48,52,105,96,seg_neutrophil
16604,49,51,102,99,seg_neutrophil
16605,51,51,99,99,seg_neutrophil
16606,48,46,105,108,seg_neutrophil
16607,48,43,105,114,seg_neutrophil
16608,42,51,117,99,seg_neutrophil
16609,45,48,111,105,seg_neutrophil
16610,49,52,102,96,lymphocyte
16611,51,49,99,102,seg_neutrophil
16612,49,51,102,99,seg_neutrophil
16613,49,50,102,105,seg_neutrophil
16614,61,60,78,81,lymphocyte
16615,48,42,105,117,seg_neutrophil
16616,52,49,96,102,seg_neutrophil
16617,46,42,108,117,seg_neutrophil
16618,55,52,90,96,seg_neutrophil
16619,52,51,96,99,seg_neutrophil
16620,46,45,108,111,seg_neutrophil
16621,49,46,102,108,seg_neutrophil
16622,55,55,90,90,lymphocyte
16623,60,58,81,84,lymphocyte
16624,43,27,114,111,seg_neutrophil
16625,54,48,93,105,seg_neutrophil
16626,54,49,93,102,seg_neutrophil
16627,54,48,93,105,seg_neutrophil
16628,49,46,102,108,seg_neutrophil
16629,71,77,120,102,seg_neutrophil
16630,55,52,90,96,lymphocyte
16631,54,57,93,87,seg_neutrophil
16632,52,46,96,108,seg_neutrophil
16633,48,46,105,108,eosinophil
16634,46,39,108,123,seg_neutrophil
16635,54,57,93,87,seg_neutrophil
16636,48,54,105,93,seg_neutrophil
16637,48,51,105,99,seg_neutrophil
16638,104,46,81,108,smudge
16639,64,43,72,114,agg_plt
16640,73,70,54,60,agg_plt
16641,66,48,69,105,agg_plt
16642,61,66,78,69,agg_plt
16643,95,57,78,87,agg_plt
16644,61,51,78,99,agg_plt
16645,67,61,66,78,agg_plt
16646,57,60,87,81,agg_plt
16647,67,54,66,93,agg_plt
16648,55,49,90,102,smudge
16649,75,67,51,66,agg_plt
16650,64,69,72,63,agg_plt
16651,67,73,66,54,agg_plt
16652,69,70,63,60,agg_plt
16653,63,66,75,69,agg_plt
16654,60,60,81,81,agg_plt
16655,61,55,78,90,smudge
16656,58,66,84,69,agg_plt
16657,69,70,63,60,agg_plt
16658,61,43,78,114,agg_plt
16659,72,67,57,66,agg_plt
16660,49,7,102,186,agg_plt
16661,66,70,69,60,agg_plt
16662,64,43,72,114,agg_plt
16663,55,49,90,102,agg_plt
16664,55,72,90,57,agg_plt
16665,49,54,102,93,agg_plt
16666,69,64,63,72,agg_plt
16667,67,67,66,66,agg_plt
16668,70,39,60,123,agg_plt
16669,69,51,63,99,agg_plt
16670,67,37,66,126,agg_plt
16671,66,12,69,81,agg_plt
16672,75,55,51,90,agg_plt
16673,40,46,120,108,agg_plt
16674,72,45,57,111,agg_plt
16675,70,72,60,57,agg_plt
16676,52,21,96,114,seg_neutrophil
16677,58,25,84,150,agg_plt
16678,61,33,78,135,agg_plt
16679,73,60,54,81,agg_plt
16680,64,67,72,66,agg_plt
16681,69,30,63,141,agg_plt
16682,64,61,72,78,agg_plt
16683,54,51,93,99,smudge
16684,73,57,54,81,agg_plt
16685,57,28,87,144,agg_plt
16686,73,60,54,81,agg_plt
16687,73,69,54,63,agg_plt
16688,75,57,51,87,agg_plt
16689,37,57,126,87,agg_plt
16690,42,52,81,96,agg_plt
16691,54,63,63,75,agg_plt
16692,46,54,108,93,smudge
16693,45,48,111,105,smudge
16694,65,45,123,111,agg_plt
16695,69,63,63,75,agg_plt
16696,67,61,66,78,agg_plt
16697,54,46,93,108,smudge
16698,51,55,99,90,agg_plt
16699,76,60,48,81,agg_plt
16700,45,54,111,93,smudge
16701,66,39,69,123,agg_plt
16702,67,69,66,63,agg_plt
16703,52,61,96,78,agg_plt
16704,57,48,87,105,agg_plt
16705,60,48,81,105,smudge
16706,75,60,51,81,agg_plt
16707,78,61,45,78,agg_plt
16708,33,30,66,141,agg_plt
16709,46,57,108,87,agg_plt
16710,70,67,60,66,agg_plt
16711,61,63,78,75,agg_plt
16712,49,9,102,114,smudge
16713,69,67,63,66,agg_plt
16714,54,42,93,117,agg_plt
16715,58,40,84,120,agg_plt
16716,66,125,69,72,agg_plt
16717,60,61,81,78,lymphocyte
16718,57,57,87,84,lymphocyte
16719,46,54,108,93,seg_neutrophil
16720,43,51,114,99,seg_neutrophil
16721,46,37,108,126,seg_neutrophil
16722,51,43,99,114,seg_neutrophil
16723,57,58,87,84,lymphocyte
16724,49,54,102,93,lymphocyte
16725,61,57,78,87,lymphocyte
16726,33,55,93,90,lymphocyte
16727,48,54,105,93,seg_neutrophil
16728,52,50,96,105,seg_neutrophil
16729,46,52,108,96,seg_neutrophil
16730,48,46,105,108,seg_neutrophil
16731,45,68,111,105,seg_neutrophil
16732,48,51,105,99,seg_neutrophil
16733,60,60,81,81,lymphocyte
16734,51,60,99,81,lymphocyte
16735,49,49,102,102,seg_neutrophil
16736,48,54,105,93,seg_neutrophil
16737,51,52,99,96,seg_neutrophil
16738,49,53,102,99,seg_neutrophil
16739,54,61,93,78,lymphocyte
16740,42,45,117,111,lymphocyte
16741,55,46,90,108,seg_neutrophil
16742,58,52,84,96,lymphocyte
16743,39,45,123,111,monocyte
16744,54,51,93,99,lymphocyte
16745,51,48,99,105,seg_neutrophil
16746,61,57,78,87,lymphocyte
16747,49,52,102,96,seg_neutrophil
16748,52,63,96,75,lymphocyte
16749,58,60,84,81,lymphocyte
16750,63,63,75,75,lymphocyte
16751,64,65,72,81,lymphocyte
16752,51,55,99,90,seg_neutrophil
16753,51,57,99,87,seg_neutrophil
16754,48,48,105,105,seg_neutrophil
16755,55,49,90,102,seg_neutrophil
16756,51,65,99,102,seg_neutrophil
16757,49,49,102,102,seg_neutrophil
16758,48,57,105,87,seg_neutrophil
16759,55,68,90,84,lymphocyte
16760,51,60,99,81,lymphocyte
16761,61,51,78,99,lymphocyte
16762,51,48,99,105,seg_neutrophil
16763,55,54,90,93,seg_neutrophil
16764,54,57,93,87,lymphocyte
16765,46,49,108,102,seg_neutrophil
16766,45,48,111,105,seg_neutrophil
16767,42,51,117,99,seg_neutrophil
16768,54,54,93,93,seg_neutrophil
16769,45,46,111,108,seg_neutrophil
16770,48,68,105,99,seg_neutrophil
16771,49,46,102,108,seg_neutrophil
16772,51,54,99,93,seg_neutrophil
16773,46,46,108,108,seg_neutrophil
16774,54,54,93,93,seg_neutrophil
16775,49,54,102,93,lymphocyte
16776,46,46,108,108,seg_neutrophil
16777,52,60,96,81,seg_neutrophil
16778,45,52,111,96,seg_neutrophil
16779,52,49,96,102,seg_neutrophil
16780,49,46,102,108,seg_neutrophil
16781,42,48,117,105,seg_neutrophil
16782,52,57,96,87,lymphocyte
16783,52,43,96,114,seg_neutrophil
16784,49,49,102,102,seg_neutrophil
16785,52,48,96,90,lymphocyte
16786,61,54,78,93,lymphocyte
16787,55,51,90,99,seg_neutrophil
16788,55,57,90,87,lymphocyte
16789,52,57,96,87,lymphocyte
16790,45,48,111,105,seg_neutrophil
16791,52,52,96,96,lymphocyte
16792,52,45,96,111,seg_neutrophil
16793,43,49,114,102,seg_neutrophil
16794,48,51,105,96,seg_neutrophil
16795,46,39,108,123,seg_neutrophil
16796,55,57,90,87,lymphocyte
16797,55,52,90,96,lymphocyte
16798,54,46,93,108,seg_neutrophil
16799,54,42,93,117,seg_neutrophil
16800,45,43,111,114,monocyte
16801,63,55,75,90,lymphocyte
16802,60,58,81,84,lymphocyte
16803,46,51,108,99,seg_neutrophil
16804,55,60,90,81,lymphocyte
16805,60,58,81,84,lymphocyte
16806,54,54,93,93,lymphocyte
16807,57,48,87,105,lymphocyte
16808,52,51,96,99,basophil
16809,45,48,111,105,seg_neutrophil
16810,63,60,75,81,lymphocyte
16811,54,64,93,72,lymphocyte
16812,43,48,114,105,seg_neutrophil
16813,45,46,111,108,seg_neutrophil
16814,45,54,111,93,seg_neutrophil
16815,54,52,93,96,seg_neutrophil
16816,48,57,105,87,seg_neutrophil
16817,55,60,90,81,lymphocyte
16818,60,57,81,87,lymphocyte
16819,55,60,90,81,lymphocyte
16820,49,49,102,102,seg_neutrophil
16821,48,54,105,93,seg_neutrophil
16822,46,61,108,78,lymphocyte
16823,36,49,114,102,seg_neutrophil
16824,46,51,108,99,seg_neutrophil
16825,61,57,78,87,lymphocyte
16826,40,15,120,114,monocyte
16827,55,54,90,93,seg_neutrophil
16828,46,46,108,108,seg_neutrophil
16829,66,63,69,75,lymphocyte
16830,48,48,105,105,seg_neutrophil
16831,48,48,105,105,seg_neutrophil
16832,52,52,96,96,seg_neutrophil
16833,58,52,84,96,basophil
16834,45,48,111,105,seg_neutrophil
16835,58,57,84,87,lymphocyte
16836,51,46,99,108,seg_neutrophil
16837,42,51,117,99,seg_neutrophil
16838,43,51,114,99,seg_neutrophil
16839,54,51,93,99,seg_neutrophil
16840,61,54,78,93,lymphocyte
16841,48,57,105,87,seg_neutrophil
16842,51,45,99,111,seg_neutrophil
16843,51,55,99,90,seg_neutrophil
16844,52,57,96,87,lymphocyte
16845,51,57,99,87,lymphocyte
16846,45,46,111,108,seg_neutrophil
16847,46,46,108,108,seg_neutrophil
16848,58,58,84,84,lymphocyte
16849,57,55,87,90,lymphocyte
16850,52,49,96,102,seg_neutrophil
16851,49,52,102,96,seg_neutrophil
16852,57,55,87,90,lymphocyte
16853,45,54,111,93,basophil
16854,36,51,108,99,seg_neutrophil
16855,48,49,105,102,seg_neutrophil
16856,60,61,81,78,lymphocyte
16857,60,60,81,81,lymphocyte
16858,48,48,105,105,seg_neutrophil
16859,58,63,84,75,lymphocyte
16860,58,55,84,90,lymphocyte
16861,49,49,102,102,seg_neutrophil
16862,49,57,102,87,lymphocyte
16863,52,52,96,96,seg_neutrophil
16864,49,49,102,102,seg_neutrophil
16865,51,52,99,96,seg_neutrophil
16866,51,50,99,102,seg_neutrophil
16867,49,51,102,99,seg_neutrophil
16868,49,48,102,105,seg_neutrophil
16869,52,59,96,90,lymphocyte
16870,52,48,96,105,seg_neutrophil
16871,58,58,84,84,lymphocyte
16872,49,49,102,102,seg_neutrophil
16873,45,58,111,84,seg_neutrophil
16874,54,54,93,93,lymphocyte
16875,45,83,111,108,seg_neutrophil
16876,54,40,93,120,seg_neutrophil
16877,51,55,99,90,seg_neutrophil
16878,49,46,102,108,seg_neutrophil
16879,46,52,108,96,seg_neutrophil
16880,54,52,93,96,seg_neutrophil
16881,48,48,105,105,seg_neutrophil
16882,51,58,99,84,lymphocyte
16883,46,52,108,96,seg_neutrophil
16884,55,54,90,93,lymphocyte
16885,61,48,78,105,lymphocyte
16886,12,54,105,93,seg_neutrophil
16887,54,45,93,111,seg_neutrophil
16888,52,58,96,84,lymphocyte
16889,55,58,90,84,lymphocyte
16890,58,63,84,75,lymphocyte
16891,49,48,102,105,seg_neutrophil
16892,43,51,114,99,seg_neutrophil
16893,48,52,105,96,lymphocyte
16894,40,46,120,108,monocyte
16895,43,49,114,102,monocyte
16896,55,55,90,90,lymphocyte
16897,48,46,105,108,seg_neutrophil
16898,43,95,114,102,seg_neutrophil
16899,43,42,114,117,monocyte
16900,54,60,93,81,lymphocyte
16901,57,55,87,90,lymphocyte
16902,55,58,90,84,lymphocyte
16903,48,51,105,99,seg_neutrophil
16904,49,48,102,105,seg_neutrophil
16905,52,52,96,96,lymphocyte
16906,51,51,99,99,seg_neutrophil
16907,52,57,96,87,seg_neutrophil
16908,45,52,111,96,seg_neutrophil
16909,51,33,99,99,seg_neutrophil
16910,49,52,102,96,seg_neutrophil
16911,54,51,93,99,seg_neutrophil
16912,55,52,90,96,seg_neutrophil
16913,48,49,105,102,seg_neutrophil
16914,49,48,102,105,seg_neutrophil
16915,64,55,72,90,lymphocyte
16916,57,55,87,90,lymphocyte
16917,63,57,75,87,lymphocyte
16918,57,63,87,75,lymphocyte
16919,45,46,111,108,seg_neutrophil
16920,52,54,96,93,lymphocyte
16921,46,55,108,90,seg_neutrophil
16922,43,49,114,102,seg_neutrophil
16923,55,27,90,81,lymphocyte
16924,51,46,99,108,seg_neutrophil
16925,52,55,96,90,lymphocyte
16926,51,54,99,93,seg_neutrophil
16927,52,48,96,105,seg_neutrophil
16928,60,63,81,75,lymphocyte
16929,55,52,90,96,lymphocyte
16930,46,54,108,93,seg_neutrophil
16931,45,49,111,102,seg_neutrophil
16932,55,57,90,87,lymphocyte
16933,52,49,96,102,seg_neutrophil
16934,55,49,90,102,seg_neutrophil
16935,52,52,96,96,seg_neutrophil
16936,57,58,87,84,lymphocyte
16937,46,52,108,96,seg_neutrophil
16938,52,57,96,87,seg_neutrophil
16939,57,55,87,90,seg_neutrophil
16940,48,43,105,114,seg_neutrophil
16941,49,57,102,87,seg_neutrophil
16942,51,54,99,93,seg_neutrophil
16943,48,51,105,99,seg_neutrophil
16944,58,57,84,87,seg_neutrophil
16945,52,51,96,99,basophil
16946,60,71,81,78,lymphocyte
16947,48,49,105,102,seg_neutrophil
16948,49,52,102,96,seg_neutrophil
16949,51,55,99,90,seg_neutrophil
16950,49,45,102,111,seg_neutrophil
16951,48,49,105,102,seg_neutrophil
16952,56,51,102,99,seg_neutrophil
16953,63,63,75,75,lymphocyte
16954,46,43,108,114,seg_neutrophil
16955,46,46,108,108,seg_neutrophil
16956,48,49,105,102,seg_neutrophil
16957,49,48,102,105,seg_neutrophil
16958,63,57,75,87,lymphocyte
16959,54,57,93,87,lymphocyte
16960,55,54,90,93,lymphocyte
16961,52,42,96,117,seg_neutrophil
16962,48,54,105,93,seg_neutrophil
16963,49,49,102,102,lymphocyte
16964,52,63,96,75,lymphocyte
16965,57,52,87,96,lymphocyte
16966,57,58,87,84,lymphocyte
16967,52,48,96,105,seg_neutrophil
16968,54,52,93,96,lymphocyte
16969,58,58,84,84,lymphocyte
16970,58,55,84,90,lymphocyte
16971,46,51,108,99,seg_neutrophil
16972,43,51,114,99,seg_neutrophil
16973,54,49,93,102,lymphocyte
16974,52,43,96,114,seg_neutrophil
16975,71,55,93,90,lymphocyte
16976,57,57,87,87,lymphocyte
16977,55,52,90,96,seg_neutrophil
16978,58,54,84,93,lymphocyte
16979,51,49,99,102,seg_neutrophil
16980,46,52,108,96,lymphocyte
16981,57,55,87,90,lymphocyte
16982,54,68,93,78,lymphocyte
16983,48,40,105,120,seg_neutrophil
16984,46,49,108,102,seg_neutrophil
16985,49,48,102,105,seg_neutrophil
16986,61,55,78,90,lymphocyte
16987,55,51,90,81,lymphocyte
16988,54,49,93,102,seg_neutrophil
16989,52,48,96,105,seg_neutrophil
16990,51,46,99,108,seg_neutrophil
16991,46,48,108,105,seg_neutrophil
16992,43,49,114,102,seg_neutrophil
16993,52,55,96,90,seg_neutrophil
16994,52,59,96,102,seg_neutrophil
16995,55,48,90,105,seg_neutrophil
16996,28,15,144,171,seg_neutrophil
16997,55,57,90,87,lymphocyte
16998,67,63,66,75,lymphocyte
16999,43,52,114,96,seg_neutrophil
17000,42,74,117,105,seg_neutrophil
17001,51,48,99,105,seg_neutrophil
17002,51,51,99,99,seg_neutrophil
17003,43,52,114,96,seg_neutrophil
17004,51,49,99,102,seg_neutrophil
17005,49,48,102,105,seg_neutrophil
17006,51,54,99,93,seg_neutrophil
17007,51,51,99,99,seg_neutrophil
17008,46,52,108,96,seg_neutrophil
17009,54,52,93,96,seg_neutrophil
17010,60,54,81,93,lymphocyte
17011,60,61,81,78,lymphocyte
17012,51,45,99,111,seg_neutrophil
17013,52,46,96,108,lymphocyte
17014,51,60,99,81,seg_neutrophil
17015,49,58,102,84,lymphocyte
17016,48,89,105,102,seg_neutrophil
17017,61,57,78,87,lymphocyte
17018,54,55,93,90,lymphocyte
17019,40,45,120,111,lymphocyte
17020,57,55,87,90,lymphocyte
17021,46,52,108,96,seg_neutrophil
17022,51,51,99,99,seg_neutrophil
17023,45,43,111,114,monocyte
17024,57,63,87,75,lymphocyte
17025,48,48,105,105,lymphocyte
17026,49,52,102,96,seg_neutrophil
17027,60,63,81,75,lymphocyte
17028,48,58,105,84,lymphocyte
17029,57,48,87,105,seg_neutrophil
17030,48,52,105,96,seg_neutrophil
17031,54,61,93,78,lymphocyte
17032,49,51,102,99,seg_neutrophil
17033,49,52,102,96,seg_neutrophil
17034,36,39,129,123,lymphocyte
17035,51,48,99,105,seg_neutrophil
17036,46,45,108,111,seg_neutrophil
17037,51,48,99,105,seg_neutrophil
17038,60,54,81,93,lymphocyte
17039,45,54,111,93,seg_neutrophil
17040,46,49,108,102,seg_neutrophil
17041,46,43,108,114,seg_neutrophil
17042,51,51,99,99,seg_neutrophil
17043,55,52,90,96,lymphocyte
17044,48,49,105,102,seg_neutrophil
17045,48,46,105,108,seg_neutrophil
17046,45,49,111,102,seg_neutrophil
17047,63,57,75,87,lymphocyte
17048,52,52,96,96,seg_neutrophil
17049,55,58,90,84,lymphocyte
17050,51,55,99,90,lymphocyte
17051,58,54,84,93,seg_neutrophil
17052,55,57,90,87,lymphocyte
17053,48,54,105,93,seg_neutrophil
17054,58,57,84,87,lymphocyte
17055,58,60,84,81,lymphocyte
17056,57,54,87,93,lymphocyte
17057,45,49,111,102,seg_neutrophil
17058,54,54,93,93,seg_neutrophil
17059,54,51,93,99,seg_neutrophil
17060,52,51,96,99,lymphocyte
17061,57,54,87,93,lymphocyte
17062,45,54,111,93,seg_neutrophil
17063,55,49,90,102,seg_neutrophil
17064,49,46,102,108,seg_neutrophil
17065,43,46,114,108,monocyte
17066,48,51,105,99,seg_neutrophil
17067,49,48,102,105,seg_neutrophil
17068,51,49,99,102,seg_neutrophil
17069,46,48,108,105,seg_neutrophil
17070,51,46,99,108,seg_neutrophil
17071,49,46,102,108,seg_neutrophil
17072,45,46,111,108,seg_neutrophil
17073,42,43,117,114,seg_neutrophil
17074,61,57,78,87,lymphocyte
17075,46,43,108,114,seg_neutrophil
17076,57,57,87,87,lymphocyte
17077,49,9,102,117,seg_neutrophil
17078,61,51,78,99,lymphocyte
17079,54,51,93,99,seg_neutrophil
17080,55,46,90,108,lymphocyte
17081,51,55,99,90,seg_neutrophil
17082,55,57,90,87,lymphocyte
17083,55,61,90,78,lymphocyte
17084,27,60,78,81,lymphocyte
17085,51,54,99,93,seg_neutrophil
17086,52,54,96,93,seg_neutrophil
17087,55,61,90,78,seg_neutrophil
17088,55,49,90,102,seg_neutrophil
17089,58,58,84,84,lymphocyte
17090,48,69,105,63,lymphocyte
17091,48,46,105,108,seg_neutrophil
17092,48,46,105,108,seg_neutrophil
17093,54,54,93,93,lymphocyte
17094,51,51,99,99,seg_neutrophil
17095,48,49,105,102,seg_neutrophil
17096,49,46,102,108,seg_neutrophil
17097,55,51,90,99,lymphocyte
17098,48,51,105,99,seg_neutrophil
17099,48,55,105,90,seg_neutrophil
17100,49,54,102,93,seg_neutrophil
17101,42,48,117,105,monocyte
17102,57,61,87,78,lymphocyte
17103,54,61,93,78,lymphocyte
17104,49,57,102,87,lymphocyte
17105,60,42,81,81,lymphocyte
17106,61,61,78,78,lymphocyte
17107,48,52,105,96,seg_neutrophil
17108,51,33,99,96,seg_neutrophil
17109,49,57,102,87,lymphocyte
17110,40,37,120,126,eosinophil
17111,54,60,93,81,seg_neutrophil
17112,48,51,105,99,seg_neutrophil
17113,58,63,84,75,lymphocyte
17114,57,57,87,87,lymphocyte
17115,55,58,90,84,lymphocyte
17116,46,48,108,105,seg_neutrophil
17117,39,54,123,93,seg_neutrophil
17118,54,46,93,108,seg_neutrophil
17119,51,60,99,81,lymphocyte
17120,49,51,102,99,seg_neutrophil
17121,54,55,93,90,lymphocyte
17122,49,46,102,108,monocyte
17123,54,49,93,102,artifact
17124,60,60,81,81,lymphocyte
17125,58,60,84,81,lymphocyte
17126,49,49,102,102,seg_neutrophil
17127,51,51,99,99,seg_neutrophil
17128,48,55,105,90,seg_neutrophil
17129,49,52,102,96,monocyte
17130,57,57,87,87,lymphocyte
17131,58,61,84,78,lymphocyte
17132,51,46,99,108,monocyte
17133,51,48,99,105,seg_neutrophil
17134,46,52,108,96,seg_neutrophil
17135,52,57,96,87,lymphocyte
17136,52,49,96,102,lymphocyte
17137,6,58,102,84,artifact
17138,55,64,90,72,artifact
17139,45,49,111,102,seg_neutrophil
17140,49,48,102,105,seg_neutrophil
17141,37,45,126,111,monocyte
17142,55,52,90,96,lymphocyte
17143,58,63,84,75,lymphocyte
17144,48,51,105,99,seg_neutrophil
17145,43,48,114,105,seg_neutrophil
17146,57,52,87,96,lymphocyte
17147,43,51,114,99,seg_neutrophil
17148,49,48,102,105,seg_neutrophil
17149,57,54,87,93,lymphocyte
17150,45,51,111,99,seg_neutrophil
17151,52,54,96,93,lymphocyte
17152,49,43,102,114,seg_neutrophil
17153,55,54,90,93,lymphocyte
17154,46,54,108,93,lymphocyte
17155,61,57,78,87,lymphocyte
17156,48,54,105,93,seg_neutrophil
17157,46,46,108,108,monocyte
17158,52,46,96,108,seg_neutrophil
17159,55,58,90,84,lymphocyte
17160,46,55,108,90,seg_neutrophil
17161,43,33,114,114,seg_neutrophil
17162,69,66,63,69,artifact
17163,64,46,72,108,artifact
17164,43,45,114,111,seg_neutrophil
17165,57,49,87,102,smudge
17166,51,51,99,99,seg_neutrophil
17167,54,60,93,81,lymphocyte
17168,51,60,99,81,smudge
17169,12,60,99,81,lymphocyte
17170,49,49,102,102,seg_neutrophil
17171,51,51,99,99,lymphocyte
17172,42,45,117,111,monocyte
17173,48,18,105,117,seg_neutrophil
17174,54,52,93,96,seg_neutrophil
17175,46,46,108,108,seg_neutrophil
17176,48,57,105,87,seg_neutrophil
17177,51,46,99,108,seg_neutrophil
17178,42,63,117,75,smudge
17179,54,49,93,102,seg_neutrophil
17180,60,57,81,87,lymphocyte
17181,48,49,105,102,seg_neutrophil
17182,48,51,105,99,seg_neutrophil
17183,54,58,93,84,seg_neutrophil
17184,60,57,81,87,lymphocyte
17185,51,48,99,105,seg_neutrophil
17186,51,51,99,99,seg_neutrophil
17187,49,51,102,99,seg_neutrophil
17188,49,61,102,78,lymphocyte
17189,51,46,99,108,seg_neutrophil
17190,60,46,81,108,lymphocyte
17191,52,51,96,99,seg_neutrophil
17192,54,57,93,87,lymphocyte
17193,51,51,99,99,seg_neutrophil
17194,46,51,108,99,seg_neutrophil
17195,46,54,108,93,seg_neutrophil
17196,58,54,84,93,lymphocyte
17197,46,52,108,96,seg_neutrophil
17198,51,57,99,87,lymphocyte
17199,52,60,96,81,seg_neutrophil
17200,55,51,90,99,lymphocyte
17201,54,52,93,96,seg_neutrophil
17202,43,52,114,96,seg_neutrophil
17203,51,51,99,99,seg_neutrophil
17204,46,51,108,99,lymphocyte
17205,52,51,96,99,smudge
17206,48,52,105,96,seg_neutrophil
17207,49,42,102,117,seg_neutrophil
17208,52,9,96,117,seg_neutrophil
17209,54,51,93,99,lymphocyte
17210,58,45,84,111,seg_neutrophil
17211,51,58,99,84,seg_neutrophil
17212,61,58,78,84,lymphocyte
17213,46,51,108,99,lymphocyte
17214,49,60,102,81,lymphocyte
17215,36,40,129,120,monocyte
17216,54,52,93,96,seg_neutrophil
17217,43,45,114,111,seg_neutrophil
17218,48,48,105,105,seg_neutrophil
17219,43,45,114,111,monocyte
17220,54,64,93,72,lymphocyte
17221,61,49,78,102,lymphocyte
17222,40,54,120,93,seg_neutrophil
17223,58,58,84,84,lymphocyte
17224,46,46,108,108,band_neutrophil
17225,63,54,75,93,smudge
17226,46,55,108,90,seg_neutrophil
17227,57,58,87,84,lymphocyte
17228,51,58,99,84,lymphocyte
17229,49,52,102,96,seg_neutrophil
17230,55,52,90,96,seg_neutrophil
17231,49,51,102,99,lymphocyte
17232,58,66,84,69,lymphocyte
17233,55,36,90,129,artifact
17234,61,69,78,63,smudge
17235,39,52,123,96,seg_neutrophil
17236,42,39,117,123,monocyte
17237,54,55,93,90,lymphocyte
17238,49,49,102,102,seg_neutrophil
17239,48,52,90,96,lymphocyte
17240,48,55,105,90,seg_neutrophil
17241,37,42,126,117,monocyte
17242,43,52,114,96,seg_neutrophil
17243,45,51,111,99,seg_neutrophil
17244,42,43,117,114,monocyte
17245,68,49,108,102,seg_neutrophil
